id,purchase_order_id,product_id,requested_quantity,received_quantity,unit_price,created_at,updated_at
1066,1066,60,60.0,60.0,121.37,2026-04-06T00:00:00+00:00,2026-04-10T00:00:00+00:00
1067,1067,5,525.0,525.0,25.41,2026-04-07T00:00:00+00:00,2026-04-11T00:00:00+00:00
1068,1068,72,45.0,45.0,72.59,2026-04-07T00:00:00+00:00,2026-04-15T00:00:00+00:00
1069,1069,88,120.0,120.0,28.07,2026-04-07T00:00:00+00:00,2026-04-14T00:00:00+00:00
1070,1070,49,330.0,330.0,53.97,2026-04-07T00:00:00+00:00,2026-04-15T00:00:00+00:00
1071,1071,69,180.0,180.0,22.48,2026-04-08T00:00:00+00:00,2026-04-15T00:00:00+00:00
1072,1072,22,2250.0,2250.0,145.41,2026-04-09T00:00:00+00:00,2026-04-13T00:00:00+00:00
1073,1073,70,225.0,225.0,63.4,2026-04-09T00:00:00+00:00,2026-04-16T00:00:00+00:00
1074,1074,17,750.0,750.0,30.18,2026-04-10T00:00:00+00:00,2026-04-16T00:00:00+00:00
1075,1075,2,450.0,450.0,24.62,2026-04-10T00:00:00+00:00,2026-04-16T00:00:00+00:00
1076,1076,34,375.0,375.0,44.18,2026-04-10T00:00:00+00:00,2026-04-17T00:00:00+00:00
1077,1077,99,375.0,375.0,42.92,2026-04-11T00:00:00+00:00,2026-04-21T00:00:00+00:00
1078,1078,73,30.0,30.0,112.63,2026-04-11T00:00:00+00:00,2026-04-19T00:00:00+00:00
1079,1079,23,1200.0,1200.0,33.63,2026-04-12T00:00:00+00:00,2026-04-15T00:00:00+00:00
1080,1080,6,420.0,420.0,137.07,2026-04-12T00:00:00+00:00,2026-04-19T00:00:00+00:00
1081,1081,43,225.0,225.0,102.95,2026-04-12T00:00:00+00:00,2026-04-19T00:00:00+00:00
1082,1082,9,300.0,300.0,131.95,2026-04-12T00:00:00+00:00,2026-04-22T00:00:00+00:00
1083,1083,78,180.0,180.0,113.3,2026-04-12T00:00:00+00:00,2026-04-18T00:00:00+00:00
1084,1084,83,1500.0,1500.0,18.0,2026-04-12T00:00:00+00:00,2026-04-18T00:00:00+00:00
1085,1085,35,225.0,225.0,3.16,2026-04-12T00:00:00+00:00,2026-04-20T00:00:00+00:00
1086,1086,10,450.0,450.0,115.34,2026-04-13T00:00:00+00:00,2026-04-21T00:00:00+00:00
1087,1087,92,30.0,30.0,54.51,2026-04-13T00:00:00+00:00,2026-04-16T00:00:00+00:00
1088,1088,24,750.0,750.0,41.25,2026-04-13T00:00:00+00:00,2026-04-16T00:00:00+00:00
1089,1089,4,600.0,600.0,102.89,2026-04-13T00:00:00+00:00,2026-04-17T00:00:00+00:00
1090,1090,65,60.0,60.0,122.62,2026-04-14T00:00:00+00:00,2026-04-20T00:00:00+00:00
1091,1091,81,3000.0,3000.0,20.68,2026-04-14T00:00:00+00:00,2026-04-22T00:00:00+00:00
1092,1092,93,30.0,30.0,142.31,2026-04-14T00:00:00+00:00,2026-04-21T00:00:00+00:00
1093,1093,82,2700.0,2700.0,115.5,2026-04-14T00:00:00+00:00,2026-04-22T00:00:00+00:00
1094,1094,33,1050.0,1050.0,76.87,2026-04-15T00:00:00+00:00,2026-04-19T00:00:00+00:00
1095,1095,29,120.0,120.0,38.44,2026-04-15T00:00:00+00:00,2026-04-18T00:00:00+00:00
1096,1096,19,420.0,420.0,52.22,2026-04-15T00:00:00+00:00,2026-04-19T00:00:00+00:00
1097,1097,75,150.0,150.0,138.09,2026-04-15T00:00:00+00:00,2026-04-22T00:00:00+00:00
1098,1098,53,90.0,90.0,142.43,2026-04-16T00:00:00+00:00,2026-04-20T00:00:00+00:00
1099,1099,67,120.0,120.0,115.34,2026-04-16T00:00:00+00:00,2026-04-24T00:00:00+00:00
1100,1100,68,150.0,150.0,107.6,2026-04-16T00:00:00+00:00,2026-04-25T00:00:00+00:00
1101,1101,15,300.0,300.0,12.49,2026-04-16T00:00:00+00:00,2026-04-23T00:00:00+00:00
1102,1102,7,480.0,480.0,81.83,2026-04-16T00:00:00+00:00,2026-04-19T00:00:00+00:00
1103,1103,76,210.0,210.0,6.01,2026-04-16T00:00:00+00:00,2026-04-24T00:00:00+00:00
1104,1104,54,75.0,75.0,47.77,2026-04-16T00:00:00+00:00,2026-04-23T00:00:00+00:00
1105,1105,42,300.0,300.0,47.62,2026-04-16T00:00:00+00:00,2026-04-19T00:00:00+00:00
1106,1106,71,375.0,375.0,59.64,2026-04-16T00:00:00+00:00,2026-04-20T00:00:00+00:00
1107,1107,85,75.0,75.0,127.84,2026-04-16T00:00:00+00:00,2026-04-20T00:00:00+00:00
1108,1108,28,225.0,225.0,128.0,2026-04-17T00:00:00+00:00,2026-04-21T00:00:00+00:00
1109,1109,91,90.0,90.0,58.09,2026-04-17T00:00:00+00:00,2026-04-25T00:00:00+00:00
1110,1110,13,180.0,180.0,11.48,2026-04-17T00:00:00+00:00,2026-04-21T00:00:00+00:00
1111,1111,47,1350.0,1350.0,34.92,2026-04-17T00:00:00+00:00,2026-04-20T00:00:00+00:00
1112,1112,61,90.0,90.0,69.4,2026-04-17T00:00:00+00:00,2026-04-25T00:00:00+00:00
1113,1113,39,900.0,900.0,2.52,2026-04-17T00:00:00+00:00,2026-04-25T00:00:00+00:00
1114,1114,11,330.0,330.0,64.62,2026-04-18T00:00:00+00:00,2026-04-27T00:00:00+00:00
1115,1115,45,420.0,420.0,28.55,2026-04-18T00:00:00+00:00,2026-04-25T00:00:00+00:00
1116,1116,1,675.0,675.0,55.58,2026-04-18T00:00:00+00:00,2026-04-21T00:00:00+00:00
1117,1117,96,45.0,45.0,72.04,2026-04-18T00:00:00+00:00,2026-04-22T00:00:00+00:00
1118,1118,86,60.0,60.0,99.91,2026-04-18T00:00:00+00:00,2026-04-22T00:00:00+00:00
1119,1119,79,90.0,90.0,81.83,2026-04-19T00:00:00+00:00,2026-04-27T00:00:00+00:00
1120,1120,55,210.0,210.0,64.23,2026-04-19T00:00:00+00:00,2026-04-26T00:00:00+00:00
1121,1121,63,60.0,60.0,28.03,2026-04-19T00:00:00+00:00,2026-04-25T00:00:00+00:00
1122,1122,58,600.0,600.0,72.03,2026-04-20T00:00:00+00:00,2026-04-24T00:00:00+00:00
1123,1123,64,75.0,75.0,69.56,2026-04-20T00:00:00+00:00,2026-04-27T00:00:00+00:00
1124,1124,31,675.0,675.0,37.33,2026-04-20T00:00:00+00:00,2026-04-24T00:00:00+00:00
1125,1125,51,75.0,75.0,66.59,2026-04-20T00:00:00+00:00,2026-04-24T00:00:00+00:00
1126,1126,100,30.0,30.0,35.67,2026-04-20T00:00:00+00:00,2026-04-24T00:00:00+00:00
1127,1127,27,180.0,180.0,9.42,2026-04-20T00:00:00+00:00,2026-04-27T00:00:00+00:00
1128,1128,57,150.0,150.0,91.79,2026-04-20T00:00:00+00:00,2026-04-30T00:00:00+00:00
1129,1129,62,75.0,75.0,23.84,2026-04-20T00:00:00+00:00,2026-04-28T00:00:00+00:00
1130,1130,94,330.0,330.0,104.21,2026-04-21T00:00:00+00:00,2026-04-29T00:00:00+00:00
1131,1131,97,30.0,30.0,42.1,2026-04-21T00:00:00+00:00,2026-04-25T00:00:00+00:00
1132,1132,98,75.0,75.0,81.31,2026-04-21T00:00:00+00:00,2026-04-25T00:00:00+00:00
1133,1133,50,525.0,525.0,28.43,2026-04-21T00:00:00+00:00,2026-04-25T00:00:00+00:00
1134,1134,37,270.0,270.0,33.17,2026-04-21T00:00:00+00:00,2026-04-30T00:00:00+00:00
1135,1135,14,375.0,375.0,12.51,2026-04-22T00:00:00+00:00,2026-04-30T00:00:00+00:00
1136,1136,89,450.0,450.0,70.8,2026-04-22T00:00:00+00:00,2026-04-30T00:00:00+00:00
1137,1137,20,150.0,150.0,22.75,2026-04-22T00:00:00+00:00,2026-05-02T00:00:00+00:00
1138,1138,40,600.0,600.0,83.65,2026-04-22T00:00:00+00:00,2026-04-25T00:00:00+00:00
1139,1139,66,45.0,45.0,129.5,2026-04-22T00:00:00+00:00,2026-04-29T00:00:00+00:00
1140,1140,77,225.0,225.0,58.11,2026-04-22T00:00:00+00:00,2026-04-25T00:00:00+00:00
1141,1141,25,900.0,900.0,149.32,2026-04-23T00:00:00+00:00,2026-04-26T00:00:00+00:00
1142,1142,84,180.0,180.0,13.25,2026-04-23T00:00:00+00:00,2026-04-26T00:00:00+00:00
1143,1143,32,270.0,270.0,3.38,2026-04-23T00:00:00+00:00,2026-05-01T00:00:00+00:00
1144,1144,8,225.0,225.0,4.88,2026-04-23T00:00:00+00:00,2026-05-01T00:00:00+00:00
1145,1145,80,150.0,150.0,113.63,2026-04-23T00:00:00+00:00,2026-04-29T00:00:00+00:00
1146,1146,48,225.0,225.0,5.5,2026-04-23T00:00:00+00:00,2026-05-02T00:00:00+00:00
1147,1147,41,375.0,375.0,82.75,2026-04-24T00:00:00+00:00,2026-04-28T00:00:00+00:00
1148,1148,90,45.0,45.0,43.28,2026-04-24T00:00:00+00:00,2026-04-28T00:00:00+00:00
1149,1149,95,225.0,225.0,45.55,2026-04-24T00:00:00+00:00,2026-04-30T00:00:00+00:00
1150,1150,12,270.0,270.0,149.28,2026-04-24T00:00:00+00:00,2026-05-01T00:00:00+00:00
1151,1151,60,60.0,60.0,121.37,2026-04-25T00:00:00+00:00,2026-04-29T00:00:00+00:00
1152,1152,59,750.0,750.0,95.68,2026-04-25T00:00:00+00:00,2026-05-04T00:00:00+00:00
1153,1153,74,30.0,30.0,66.5,2026-04-25T00:00:00+00:00,2026-05-03T00:00:00+00:00
1154,1154,26,450.0,450.0,34.22,2026-04-26T00:00:00+00:00,2026-04-29T00:00:00+00:00
1155,1155,2,450.0,450.0,24.62,2026-04-26T00:00:00+00:00,2026-05-02T00:00:00+00:00
1156,1156,21,1800.0,1800.0,121.59,2026-04-26T00:00:00+00:00,2026-05-04T00:00:00+00:00
1157,1157,44,450.0,450.0,139.01,2026-04-26T00:00:00+00:00,2026-05-04T00:00:00+00:00
1158,1158,70,225.0,225.0,63.4,2026-04-27T00:00:00+00:00,2026-05-04T00:00:00+00:00
1159,1159,5,525.0,525.0,25.41,2026-04-27T00:00:00+00:00,2026-05-01T00:00:00+00:00
1160,1160,18,210.0,210.0,129.85,2026-04-27T00:00:00+00:00,2026-04-30T00:00:00+00:00
1161,1161,36,300.0,300.0,19.08,2026-04-27T00:00:00+00:00,2026-05-04T00:00:00+00:00
1162,1162,30,600.0,600.0,85.65,2026-04-27T00:00:00+00:00,2026-04-30T00:00:00+00:00
1163,1163,16,120.0,120.0,109.06,2026-04-28T00:00:00+00:00,2026-05-08T00:00:00+00:00
1164,1164,49,330.0,330.0,53.97,2026-04-28T00:00:00+00:00,2026-05-06T00:00:00+00:00
1165,1165,38,1500.0,1500.0,135.99,2026-04-28T00:00:00+00:00,2026-05-05T00:00:00+00:00
1166,1166,69,180.0,180.0,22.48,2026-04-29T00:00:00+00:00,2026-05-06T00:00:00+00:00
1167,1167,87,60.0,60.0,17.62,2026-04-29T00:00:00+00:00,2026-05-03T00:00:00+00:00
1168,1168,3,375.0,375.0,58.48,2026-04-30T00:00:00+00:00,2026-05-08T00:00:00+00:00
1169,1169,56,300.0,300.0,62.1,2026-04-30T00:00:00+00:00,2026-05-08T00:00:00+00:00
1170,1170,17,750.0,750.0,30.18,2026-04-30T00:00:00+00:00,2026-05-06T00:00:00+00:00
1171,1171,24,750.0,750.0,41.25,2026-05-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
1172,1172,9,300.0,300.0,131.95,2026-05-02T00:00:00+00:00,2026-05-12T00:00:00+00:00
1173,1173,72,45.0,45.0,72.59,2026-05-02T00:00:00+00:00,2026-05-10T00:00:00+00:00
1174,1174,22,2250.0,2250.0,145.41,2026-05-02T00:00:00+00:00,2026-05-06T00:00:00+00:00
1175,1175,82,2700.0,2700.0,115.5,2026-05-03T00:00:00+00:00,2026-05-11T00:00:00+00:00
1176,1176,46,270.0,270.0,121.99,2026-05-03T00:00:00+00:00,2026-05-09T00:00:00+00:00
1177,1177,99,375.0,375.0,42.92,2026-05-04T00:00:00+00:00,2026-05-14T00:00:00+00:00
1178,1178,39,900.0,900.0,2.52,2026-05-04T00:00:00+00:00,2026-05-12T00:00:00+00:00
1179,1179,43,225.0,225.0,102.95,2026-05-04T00:00:00+00:00,2026-05-11T00:00:00+00:00
1180,1180,33,1050.0,1050.0,76.87,2026-05-05T00:00:00+00:00,2026-05-09T00:00:00+00:00
1181,1181,54,75.0,75.0,47.77,2026-05-05T00:00:00+00:00,2026-05-12T00:00:00+00:00
1182,1182,29,120.0,120.0,38.44,2026-05-05T00:00:00+00:00,2026-05-08T00:00:00+00:00
1183,1183,13,180.0,180.0,11.48,2026-05-05T00:00:00+00:00,2026-05-09T00:00:00+00:00
1184,1184,34,375.0,375.0,44.18,2026-05-05T00:00:00+00:00,2026-05-12T00:00:00+00:00
1185,1185,75,150.0,150.0,138.09,2026-05-05T00:00:00+00:00,2026-05-12T00:00:00+00:00
1186,1186,83,1500.0,1500.0,18.0,2026-05-05T00:00:00+00:00,2026-05-11T00:00:00+00:00
1187,1187,45,420.0,420.0,28.55,2026-05-05T00:00:00+00:00,2026-05-12T00:00:00+00:00
1188,1188,67,120.0,120.0,115.34,2026-05-06T00:00:00+00:00,2026-05-14T00:00:00+00:00
1189,1189,76,210.0,210.0,6.01,2026-05-06T00:00:00+00:00,2026-05-14T00:00:00+00:00
1190,1190,79,90.0,90.0,81.83,2026-05-06T00:00:00+00:00,2026-05-14T00:00:00+00:00
1191,1191,65,60.0,60.0,122.62,2026-05-06T00:00:00+00:00,2026-05-12T00:00:00+00:00
1192,1192,81,3000.0,3000.0,20.68,2026-05-06T00:00:00+00:00,2026-05-14T00:00:00+00:00
1193,1193,68,150.0,150.0,107.6,2026-05-06T00:00:00+00:00,2026-05-15T00:00:00+00:00
1194,1194,4,600.0,600.0,102.89,2026-05-06T00:00:00+00:00,2026-05-10T00:00:00+00:00
1195,1195,10,450.0,450.0,115.34,2026-05-06T00:00:00+00:00,2026-05-14T00:00:00+00:00
1196,1196,88,120.0,120.0,28.07,2026-05-06T00:00:00+00:00,2026-05-13T00:00:00+00:00
1197,1197,78,180.0,180.0,113.3,2026-05-07T00:00:00+00:00,2026-05-13T00:00:00+00:00
1198,1198,15,300.0,300.0,12.49,2026-05-07T00:00:00+00:00,2026-05-14T00:00:00+00:00
1199,1199,52,120.0,120.0,66.54,2026-05-07T00:00:00+00:00,2026-05-16T00:00:00+00:00
1200,1200,7,480.0,480.0,81.83,2026-05-07T00:00:00+00:00,2026-05-10T00:00:00+00:00
1201,1201,85,75.0,75.0,127.84,2026-05-07T00:00:00+00:00,2026-05-11T00:00:00+00:00
1202,1202,91,90.0,90.0,58.09,2026-05-08T00:00:00+00:00,2026-05-16T00:00:00+00:00
1203,1203,19,420.0,420.0,52.22,2026-05-08T00:00:00+00:00,2026-05-12T00:00:00+00:00
1204,1204,23,1200.0,1200.0,33.63,2026-05-08T00:00:00+00:00,2026-05-11T00:00:00+00:00
1205,1205,94,330.0,330.0,104.21,2026-05-08T00:00:00+00:00,2026-05-16T00:00:00+00:00
1206,1206,28,225.0,225.0,128.0,2026-05-08T00:00:00+00:00,2026-05-12T00:00:00+00:00
1207,1207,1,675.0,675.0,55.58,2026-05-09T00:00:00+00:00,2026-05-12T00:00:00+00:00
1208,1208,80,150.0,150.0,113.63,2026-05-09T00:00:00+00:00,2026-05-15T00:00:00+00:00
1209,1209,35,225.0,225.0,3.16,2026-05-09T00:00:00+00:00,2026-05-17T00:00:00+00:00
1210,1210,11,330.0,330.0,64.62,2026-05-10T00:00:00+00:00,2026-05-19T00:00:00+00:00
1211,1211,14,375.0,375.0,12.51,2026-05-10T00:00:00+00:00,2026-05-18T00:00:00+00:00
1212,1212,6,420.0,420.0,137.07,2026-05-10T00:00:00+00:00,2026-05-17T00:00:00+00:00
1213,1213,53,90.0,90.0,142.43,2026-05-11T00:00:00+00:00,2026-05-15T00:00:00+00:00
1214,1214,42,300.0,300.0,47.62,2026-05-11T00:00:00+00:00,2026-05-14T00:00:00+00:00
1215,1215,8,225.0,225.0,4.88,2026-05-11T00:00:00+00:00,2026-05-19T00:00:00+00:00
1216,1216,61,90.0,90.0,69.4,2026-05-11T00:00:00+00:00,2026-05-19T00:00:00+00:00
1217,1217,96,45.0,45.0,72.04,2026-05-12T00:00:00+00:00,2026-05-16T00:00:00+00:00
1218,1218,47,1350.0,1350.0,34.92,2026-05-12T00:00:00+00:00,2026-05-15T00:00:00+00:00
1219,1219,57,150.0,150.0,91.79,2026-05-12T00:00:00+00:00,2026-05-22T00:00:00+00:00
1220,1220,62,75.0,75.0,23.84,2026-05-12T00:00:00+00:00,2026-05-20T00:00:00+00:00
1221,1221,66,45.0,45.0,129.5,2026-05-12T00:00:00+00:00,2026-05-19T00:00:00+00:00
1222,1222,37,270.0,270.0,33.17,2026-05-12T00:00:00+00:00,2026-05-21T00:00:00+00:00
1223,1223,98,75.0,75.0,81.31,2026-05-12T00:00:00+00:00,2026-05-16T00:00:00+00:00
1224,1224,55,210.0,210.0,64.23,2026-05-13T00:00:00+00:00,2026-05-20T00:00:00+00:00
1225,1225,73,30.0,30.0,112.63,2026-05-13T00:00:00+00:00,2026-05-21T00:00:00+00:00
1226,1226,50,525.0,525.0,28.43,2026-05-13T00:00:00+00:00,2026-05-17T00:00:00+00:00
1227,1227,64,75.0,75.0,69.56,2026-05-14T00:00:00+00:00,2026-05-21T00:00:00+00:00
1228,1228,63,60.0,60.0,28.03,2026-05-14T00:00:00+00:00,2026-05-20T00:00:00+00:00
1229,1229,86,60.0,60.0,99.91,2026-05-14T00:00:00+00:00,2026-05-18T00:00:00+00:00
1230,1230,40,600.0,600.0,83.65,2026-05-14T00:00:00+00:00,2026-05-17T00:00:00+00:00
1231,1231,32,270.0,270.0,3.38,2026-05-15T00:00:00+00:00,2026-05-23T00:00:00+00:00
1232,1232,71,375.0,375.0,59.64,2026-05-16T00:00:00+00:00,2026-05-20T00:00:00+00:00
1233,1233,2,450.0,450.0,24.62,2026-05-16T00:00:00+00:00,2026-05-22T00:00:00+00:00
1234,1234,25,900.0,900.0,149.32,2026-05-16T00:00:00+00:00,2026-05-19T00:00:00+00:00
1235,1235,77,225.0,225.0,58.11,2026-05-16T00:00:00+00:00,2026-05-19T00:00:00+00:00
1236,1236,70,225.0,225.0,63.4,2026-05-16T00:00:00+00:00,2026-05-23T00:00:00+00:00
1237,1237,89,450.0,450.0,70.8,2026-05-16T00:00:00+00:00,2026-05-24T00:00:00+00:00
1238,1238,31,675.0,675.0,37.33,2026-05-16T00:00:00+00:00,2026-05-20T00:00:00+00:00
1239,1239,84,180.0,180.0,13.25,2026-05-16T00:00:00+00:00,2026-05-19T00:00:00+00:00
1240,1240,59,750.0,750.0,95.68,2026-05-17T00:00:00+00:00,2026-05-26T00:00:00+00:00
1241,1241,97,30.0,30.0,42.1,2026-05-17T00:00:00+00:00,2026-05-21T00:00:00+00:00
1242,1242,92,30.0,30.0,54.51,2026-05-17T00:00:00+00:00,2026-05-20T00:00:00+00:00
1243,1243,30,600.0,600.0,85.65,2026-05-17T00:00:00+00:00,2026-05-20T00:00:00+00:00
1244,1244,12,270.0,270.0,149.28,2026-05-18T00:00:00+00:00,2026-05-25T00:00:00+00:00
1245,1245,41,375.0,375.0,82.75,2026-05-18T00:00:00+00:00,2026-05-22T00:00:00+00:00
1246,1246,21,1800.0,1800.0,121.59,2026-05-18T00:00:00+00:00,2026-05-26T00:00:00+00:00
1247,1247,48,225.0,225.0,5.5,2026-05-18T00:00:00+00:00,2026-05-27T00:00:00+00:00
1248,1248,20,150.0,150.0,22.75,2026-05-18T00:00:00+00:00,2026-05-28T00:00:00+00:00
1249,1249,51,75.0,75.0,66.59,2026-05-18T00:00:00+00:00,2026-05-22T00:00:00+00:00
1250,1250,17,750.0,750.0,30.18,2026-05-18T00:00:00+00:00,2026-05-24T00:00:00+00:00
1251,1251,16,120.0,120.0,109.06,2026-05-18T00:00:00+00:00,2026-05-28T00:00:00+00:00
1252,1252,44,450.0,450.0,139.01,2026-05-19T00:00:00+00:00,2026-05-27T00:00:00+00:00
1253,1253,26,450.0,450.0,34.22,2026-05-19T00:00:00+00:00,2026-05-22T00:00:00+00:00
1254,1254,90,45.0,45.0,43.28,2026-05-19T00:00:00+00:00,2026-05-23T00:00:00+00:00
1255,1255,36,300.0,300.0,19.08,2026-05-19T00:00:00+00:00,2026-05-26T00:00:00+00:00
1256,1256,60,60.0,60.0,121.37,2026-05-19T00:00:00+00:00,2026-05-23T00:00:00+00:00
1257,1257,56,300.0,300.0,62.1,2026-05-19T00:00:00+00:00,2026-05-27T00:00:00+00:00
1258,1258,3,375.0,375.0,58.48,2026-05-20T00:00:00+00:00,2026-05-28T00:00:00+00:00
1259,1259,87,60.0,60.0,17.62,2026-05-20T00:00:00+00:00,2026-05-24T00:00:00+00:00
1260,1260,24,750.0,750.0,41.25,2026-05-20T00:00:00+00:00,2026-05-23T00:00:00+00:00
1261,1261,49,330.0,330.0,53.97,2026-05-21T00:00:00+00:00,2026-05-29T00:00:00+00:00
1262,1262,27,180.0,180.0,9.42,2026-05-21T00:00:00+00:00,2026-05-28T00:00:00+00:00
1263,1263,69,180.0,180.0,22.48,2026-05-22T00:00:00+00:00,2026-05-29T00:00:00+00:00
1264,1264,38,1500.0,1500.0,135.99,2026-05-22T00:00:00+00:00,2026-05-29T00:00:00+00:00
1265,1265,39,900.0,900.0,2.52,2026-05-22T00:00:00+00:00,2026-05-30T00:00:00+00:00
1266,1266,34,375.0,375.0,44.18,2026-05-22T00:00:00+00:00,2026-05-29T00:00:00+00:00
1267,1267,100,30.0,30.0,35.67,2026-05-22T00:00:00+00:00,2026-05-26T00:00:00+00:00
1268,1268,5,525.0,525.0,25.41,2026-05-23T00:00:00+00:00,2026-05-27T00:00:00+00:00
1269,1269,95,225.0,225.0,45.55,2026-05-23T00:00:00+00:00,2026-05-29T00:00:00+00:00
1270,1270,58,600.0,600.0,72.03,2026-05-23T00:00:00+00:00,2026-05-27T00:00:00+00:00
1271,1271,76,210.0,210.0,6.01,2026-05-23T00:00:00+00:00,2026-05-31T00:00:00+00:00
1272,1272,22,2250.0,2250.0,145.41,2026-05-24T00:00:00+00:00,2026-05-28T00:00:00+00:00
1273,1273,33,1050.0,1050.0,76.87,2026-05-24T00:00:00+00:00,2026-05-28T00:00:00+00:00
1274,1274,93,30.0,30.0,142.31,2026-05-24T00:00:00+00:00,2026-05-31T00:00:00+00:00
1275,1275,4,600.0,600.0,102.89,2026-05-24T00:00:00+00:00,2026-05-28T00:00:00+00:00
1276,1276,29,120.0,120.0,38.44,2026-05-25T00:00:00+00:00,2026-05-28T00:00:00+00:00
1277,1277,15,300.0,300.0,12.49,2026-05-25T00:00:00+00:00,2026-06-01T00:00:00+00:00
1278,1278,82,2700.0,2700.0,115.5,2026-05-25T00:00:00+00:00,2026-06-02T00:00:00+00:00
1279,1279,75,150.0,150.0,138.09,2026-05-26T00:00:00+00:00,2026-06-02T00:00:00+00:00
1280,1280,72,45.0,45.0,72.59,2026-05-26T00:00:00+00:00,2026-06-03T00:00:00+00:00
1281,1281,46,270.0,270.0,121.99,2026-05-26T00:00:00+00:00,2026-06-01T00:00:00+00:00
1282,1282,79,90.0,90.0,81.83,2026-05-26T00:00:00+00:00,2026-06-03T00:00:00+00:00
1283,1283,42,300.0,300.0,47.62,2026-05-27T00:00:00+00:00,2026-05-30T00:00:00+00:00
1284,1284,18,210.0,210.0,129.85,2026-05-27T00:00:00+00:00,2026-05-30T00:00:00+00:00
1285,1285,52,120.0,120.0,66.54,2026-05-27T00:00:00+00:00,2026-06-05T00:00:00+00:00
1286,1286,83,1500.0,1500.0,18.0,2026-05-27T00:00:00+00:00,2026-06-02T00:00:00+00:00
1287,1287,54,75.0,75.0,47.77,2026-05-27T00:00:00+00:00,2026-06-03T00:00:00+00:00
1288,1288,74,30.0,30.0,66.5,2026-05-27T00:00:00+00:00,2026-06-04T00:00:00+00:00
1289,1289,91,90.0,90.0,58.09,2026-05-27T00:00:00+00:00,2026-06-04T00:00:00+00:00
1290,1290,19,420.0,420.0,52.22,2026-05-27T00:00:00+00:00,2026-05-31T00:00:00+00:00
1291,1291,61,90.0,90.0,69.4,2026-05-28T00:00:00+00:00,2026-06-05T00:00:00+00:00
1292,1292,81,3000.0,3000.0,20.68,2026-05-28T00:00:00+00:00,2026-06-05T00:00:00+00:00
1293,1293,99,375.0,375.0,42.92,2026-05-28T00:00:00+00:00,2026-06-07T00:00:00+00:00
1294,1294,10,450.0,450.0,115.34,2026-05-28T00:00:00+00:00,2026-06-05T00:00:00+00:00
1295,1295,1,675.0,675.0,55.58,2026-05-28T00:00:00+00:00,2026-05-31T00:00:00+00:00
1296,1296,45,420.0,420.0,28.55,2026-05-28T00:00:00+00:00,2026-06-04T00:00:00+00:00
1297,1297,35,225.0,225.0,3.16,2026-05-29T00:00:00+00:00,2026-06-06T00:00:00+00:00
1298,1298,67,120.0,120.0,115.34,2026-05-30T00:00:00+00:00,2026-06-07T00:00:00+00:00
1299,1299,65,60.0,60.0,122.62,2026-05-30T00:00:00+00:00,2026-06-05T00:00:00+00:00
1300,1300,6,420.0,420.0,137.07,2026-05-31T00:00:00+00:00,2026-06-07T00:00:00+00:00
1301,1301,43,225.0,225.0,102.95,2026-05-31T00:00:00+00:00,2026-06-07T00:00:00+00:00
1302,1302,13,180.0,180.0,11.48,2026-05-31T00:00:00+00:00,2026-06-04T00:00:00+00:00
1303,1303,11,330.0,330.0,64.62,2026-05-31T00:00:00+00:00,2026-06-09T00:00:00+00:00
1304,1304,9,300.0,300.0,131.95,2026-05-31T00:00:00+00:00,2026-06-10T00:00:00+00:00
1305,1305,85,75.0,75.0,127.84,2026-05-31T00:00:00+00:00,2026-06-04T00:00:00+00:00
1306,1306,88,120.0,120.0,28.07,2026-05-31T00:00:00+00:00,2026-06-07T00:00:00+00:00
1307,1307,7,480.0,480.0,81.83,2026-06-01T00:00:00+00:00,2026-06-04T00:00:00+00:00
1308,1308,47,1350.0,1350.0,34.92,2026-06-01T00:00:00+00:00,2026-06-04T00:00:00+00:00
1309,1309,86,60.0,60.0,99.91,2026-06-01T00:00:00+00:00,2026-06-05T00:00:00+00:00
1310,1310,78,180.0,180.0,113.3,2026-06-01T00:00:00+00:00,2026-06-07T00:00:00+00:00
1311,1311,23,1200.0,1200.0,33.63,2026-06-01T00:00:00+00:00,2026-06-04T00:00:00+00:00
1312,1312,94,330.0,330.0,104.21,2026-06-01T00:00:00+00:00,2026-06-09T00:00:00+00:00
1313,1313,66,45.0,45.0,129.5,2026-06-02T00:00:00+00:00,2026-06-09T00:00:00+00:00
1314,1314,53,90.0,90.0,142.43,2026-06-02T00:00:00+00:00,2026-06-06T00:00:00+00:00
1315,1315,57,150.0,150.0,91.79,2026-06-03T00:00:00+00:00,2026-06-13T00:00:00+00:00
1316,1316,68,150.0,150.0,107.6,2026-06-03T00:00:00+00:00,2026-06-12T00:00:00+00:00
1317,1317,21,1800.0,1800.0,121.59,2026-06-03T00:00:00+00:00,2026-06-11T00:00:00+00:00
1318,1318,40,600.0,600.0,83.65,2026-06-03T00:00:00+00:00,2026-06-06T00:00:00+00:00
1319,1319,98,75.0,75.0,81.31,2026-06-03T00:00:00+00:00,2026-06-07T00:00:00+00:00
1320,1320,77,225.0,225.0,58.11,2026-06-04T00:00:00+00:00,2026-06-07T00:00:00+00:00
1321,1321,96,45.0,45.0,72.04,2026-06-04T00:00:00+00:00,2026-06-08T00:00:00+00:00
1322,1322,14,375.0,375.0,12.51,2026-06-04T00:00:00+00:00,2026-06-12T00:00:00+00:00
